,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
19,Tommy Fleetwood,4,4,4,2,5,4,4,3,4,4,4,5,3,4,2,4,3,4,4,4,4,2,4,3,4,3,4,4,4,4,3,5,4,4,4,4,4,4,4,3,5,3,3,3,4,4,3,4,4,5,3,4,3,5,4,3,4,4,5,4,3,3,5,4,5,4,3,5,3,4,4,4
20,Richy Werenski,3,5,4,3,4,3,4,2,4,4,4,4,3,4,4,4,3,3,5,5,4,2,6,4,4,3,4,4,4,4,3,5,3,4,3,3,5,4,4,3,6,4,4,3,4,4,4,4,4,5,3,4,3,4,5,3,4,3,6,4,4,2,4,3,4,4,4,5,3,4,3,3
21,Brandon Hagy,4,5,3,3,5,3,5,3,4,5,5,4,3,4,4,5,2,3,5,4,4,3,4,5,4,2,3,4,4,4,3,5,3,4,3,3,5,3,4,4,5,3,4,3,3,4,5,4,3,5,3,4,3,5,3,5,4,3,5,3,4,3,5,4,5,4,2,4,3,4,3,4
22,Gary Woodland,4,4,3,3,6,4,4,3,4,4,4,4,4,4,2,3,3,4,3,4,3,4,4,3,6,3,4,4,3,4,3,6,3,4,3,4,4,4,5,3,6,4,4,4,3,4,5,4,4,4,3,4,2,4,5,4,4,3,5,4,4,3,4,4,4,4,3,4,3,4,3,4
23,Tyrrell Hatton,4,4,4,3,5,4,3,4,4,3,5,4,4,4,2,4,3,4,4,3,4,3,4,3,4,3,3,5,5,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,3,5,2,5,3,4,5,3,3,3,6,4,5,3,4,4,4,4,3,4,3,4,3,4
24,Austin Smotherman,4,4,4,4,5,3,4,2,4,4,4,5,3,4,4,4,3,3,5,4,4,2,5,4,6,3,4,4,4,5,2,5,3,4,3,4,5,3,4,3,5,4,3,4,5,4,4,4,4,4,3,4,3,4,4,5,4,3,4,4,4,3,4,5,4,3,3,4,3,4,3,3
25,Tyler Duncan,4,4,4,2,5,3,5,3,4,4,5,4,3,5,3,4,3,4,4,5,4,3,4,3,5,3,4,3,4,4,3,5,4,4,4,3,4,4,4,3,4,4,4,2,3,4,3,4,4,6,3,4,2,3,5,4,4,3,5,4,6,3,6,4,5,3,3,5,3,3,3,4
26,Jhonattan Vegas,3,5,3,3,4,4,4,2,4,3,4,4,2,5,4,3,3,4,5,4,4,3,6,4,5,3,3,4,5,3,2,5,4,4,3,4,4,5,4,3,4,3,4,3,5,5,4,4,3,5,3,3,4,6,4,4,4,3,4,5,5,4,4,3,4,4,2,5,2,4,3,6
27,Mito Pereira,5,3,5,3,5,4,3,3,4,4,4,4,3,5,3,4,3,4,4,5,4,3,5,3,4,3,4,3,4,4,4,5,4,4,3,4,4,4,5,3,5,3,4,3,4,4,4,4,3,5,3,4,3,3,4,4,4,3,6,4,4,3,5,3,4,3,2,4,3,4,4,6
28,J.J. Spaun,3,4,4,3,4,3,4,3,4,5,4,4,2,5,4,4,3,4,4,4,3,3,5,4,6,3,4,4,4,4,3,5,3,4,3,5,5,4,5,2,5,4,5,3,4,3,5,3,3,4,3,4,3,4,5,5,4,3,4,4,4,3,4,3,5,4,3,4,4,4,4,3
29,Brice Garnett,4,4,4,3,5,4,4,3,4,4,4,4,3,4,3,3,3,4,4,5,3,3,4,4,4,3,4,4,4,3,5,5,4,5,3,4,4,4,4,2,5,4,3,3,4,4,5,4,3,4,3,5,3,4,6,4,5,3,5,4,4,3,5,4,4,3,3,4,3,4,3,4
30,Nate Lashley,4,5,4,3,5,3,5,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,5,5,3,3,5,4,4,4,2,5,2,4,3,4,5,4,4,2,5,3,4,3,5,4,4,4,3,4,2,4,3,4,5,4,4,2,5,4,5,3,4,4,4,4,4,5,4,4,2,4
31,Troy Merritt,5,5,4,2,5,3,4,3,4,4,5,4,3,4,2,3,3,5,3,6,4,3,4,3,4,2,4,4,3,4,2,5,5,3,3,5,4,3,4,3,5,4,3,4,3,4,4,4,3,4,3,6,3,3,5,4,5,4,6,4,6,3,4,4,4,4,3,5,3,4,3,4
32,Kevin Kisner,5,5,4,3,5,4,4,3,4,4,4,4,2,4,3,3,4,5,4,5,4,3,4,3,4,2,4,4,4,3,2,5,4,4,3,4,4,5,4,4,5,4,4,3,4,4,4,5,3,5,3,4,3,5,4,4,5,3,4,4,3,3,4,4,4,4,3,4,4,4,4,4
33,Kramer Hickok,4,3,3,3,4,4,4,3,4,4,5,4,3,4,3,4,3,4,4,4,4,3,5,3,4,3,4,5,4,4,3,5,6,4,3,3,4,3,4,3,5,4,4,4,4,4,5,3,3,4,3,4,3,6,6,4,5,2,5,5,4,3,4,4,4,4,3,5,2,4,3,4
34,Viktor Hovland,4,5,5,3,5,3,4,3,3,5,3,4,3,5,4,4,3,3,4,4,4,3,5,4,4,3,4,5,4,4,3,6,3,4,2,4,5,3,4,3,5,4,4,3,3,4,4,4,3,5,3,4,3,4,4,4,4,3,7,4,4,3,5,3,5,4,3,4,3,4,3,4
35,Patton Kizzire,4,5,3,3,5,3,4,3,4,4,4,4,3,5,5,4,3,3,3,4,4,3,5,4,3,3,3,3,5,4,3,5,3,4,3,5,5,4,4,2,4,4,4,3,4,4,4,6,4,5,3,4,3,3,6,4,4,3,4,3,4,3,4,3,6,4,3,5,4,4,3,5
36,Brandon Wu,4,5,4,3,5,3,5,3,3,4,5,5,3,5,5,3,3,4,4,4,3,3,5,4,3,3,3,4,4,4,3,4,3,4,3,4,4,3,6,4,4,4,4,3,4,4,4,4,2,4,3,4,4,4,6,4,4,3,5,4,4,3,4,3,6,4,3,4,3,4,4,4
37,Bernd Wiesberger,5,4,4,3,4,4,4,3,4,3,4,4,3,5,4,4,3,4,4,6,3,3,4,3,4,3,4,5,4,4,3,5,4,4,3,4,4,4,4,3,4,4,4,2,4,4,4,4,4,4,2,4,3,4,4,4,5,3,4,4,4,3,5,4,5,4,4,5,4,4,3,4
38,Curtis Thompson,4,5,5,3,5,3,4,3,3,4,4,4,3,6,3,4,3,4,3,4,4,3,4,4,4,3,5,4,4,4,4,4,3,4,4,4,5,4,5,3,5,4,3,3,4,4,5,4,3,5,3,5,3,4,5,4,3,2,5,4,4,3,4,4,3,4,3,5,4,4,3,4
39,Seung-Yul Noh,5,4,4,3,4,4,4,4,4,4,4,4,3,5,3,4,3,4,4,5,3,3,4,3,5,2,4,5,3,4,3,5,4,3,3,4,5,4,4,3,5,4,4,4,5,4,5,4,3,5,3,4,3,4,4,4,5,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4
40,Dustin Johnson,3,5,4,3,4,4,4,3,4,4,3,4,3,4,4,4,3,4,5,5,5,3,5,4,3,3,5,3,4,4,3,4,4,4,3,4,4,5,4,3,5,4,4,3,5,4,4,4,4,5,4,3,3,4,5,4,3,2,5,4,5,3,4,3,4,4,3,4,3,5,3,5
41,Doc Redman,5,3,4,3,4,4,4,3,3,4,5,4,3,5,3,4,2,3,4,4,3,3,5,3,5,3,5,4,4,4,5,5,4,4,3,4,5,4,4,3,5,4,3,4,4,4,5,5,3,5,2,4,3,4,4,4,5,3,5,4,4,3,4,3,5,4,3,5,3,4,3,4
42,Kiradech Aphibarnrat,5,3,4,3,5,4,4,3,4,4,5,4,2,5,3,4,4,3,3,6,4,2,5,3,4,3,4,4,4,3,3,5,4,4,3,4,4,4,4,3,6,5,3,4,3,4,5,3,6,4,3,3,3,4,5,5,4,3,6,5,5,3,3,5,4,4,2,4,2,4,3,4
43,Chez Reavie,5,4,3,3,4,4,4,3,5,4,4,4,3,5,2,4,2,4,3,5,4,4,5,3,4,4,4,5,3,5,4,5,4,3,3,4,4,4,4,3,5,4,4,2,4,4,6,4,2,5,3,4,3,4,4,4,3,3,6,4,4,3,4,5,5,4,3,5,3,4,3,4
