,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
19,Beau Hossler,4,2,4,6,4,3,4,4,4,4,3,4,4,5,4,3,4,4,3,3,4,4,4,4,3,3,4,4,3,3,4,4,2,4,4,4,5,3,4,4,4,3,3,4,5,4,3,4,4,4,2,5,4,5,4,4,3,4,6,4,3,4,5,4,3,4,4,4,3,5,4,5
20,Troy Merritt,3,2,4,4,4,3,4,3,4,4,4,4,5,4,3,3,4,5,5,3,4,4,4,3,3,4,4,3,3,4,4,4,3,4,4,5,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,5,4,4,3,4,4,4,4,3,4,6,4,4,4,4,4,4,5,4,4
21,Brendon Todd,4,3,4,4,4,6,3,4,5,4,3,3,4,4,4,4,3,5,3,3,5,4,4,3,4,5,4,5,3,3,4,4,4,3,4,5,4,3,5,3,5,4,4,3,4,4,3,5,4,4,3,4,4,4,3,3,5,4,5,3,2,3,4,4,3,3,4,5,4,4,4,4
22,Peter Malnati,5,3,3,4,5,4,3,4,5,4,3,4,4,4,3,4,4,5,4,3,5,3,3,3,4,3,5,3,3,3,4,5,3,3,4,5,4,4,4,4,5,4,3,3,4,4,3,7,5,4,3,4,3,5,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,4,4,5
23,Cameron Tringale,4,3,3,4,3,3,5,4,4,4,3,3,4,4,4,3,4,4,4,3,4,4,5,4,4,4,5,3,3,4,3,5,3,5,4,5,4,3,5,7,4,3,3,4,5,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,5,4,3,4,4,4,3,4,4,4
24,David Lipsky,4,3,4,4,5,5,3,4,5,4,3,4,4,5,3,5,3,5,3,3,4,3,3,3,5,3,4,3,4,4,4,4,3,3,4,4,4,3,4,5,5,4,3,3,6,4,3,4,4,3,2,5,4,4,5,4,4,4,4,3,3,4,5,4,2,5,4,4,3,5,3,5
25,Charley Hoffman,3,3,4,4,4,3,5,4,5,4,3,4,4,4,3,3,4,5,4,3,5,5,5,3,4,4,4,4,3,4,4,3,3,4,5,4,3,3,4,4,4,4,2,4,5,4,3,4,4,4,3,5,4,3,4,3,4,4,7,3,3,3,4,4,3,4,4,3,3,5,5,5
26,Dawie van der Walt,4,3,3,3,6,4,2,4,4,4,3,3,3,5,3,5,4,5,4,3,4,4,4,2,5,4,4,4,3,4,4,5,4,3,3,6,4,3,4,3,4,4,3,3,5,4,3,4,4,3,2,6,5,4,5,4,4,5,5,3,3,4,5,5,3,3,4,3,3,4,4,5
27,Chez Reavie,4,3,4,4,5,3,4,3,5,3,3,3,4,4,4,2,3,4,4,3,5,3,4,4,4,4,5,4,5,5,5,3,2,5,5,5,4,3,4,4,5,3,3,4,5,4,4,3,5,4,3,4,4,4,4,3,5,4,4,4,3,4,4,3,3,4,5,4,3,4,4,4
28,Patton Kizzire,4,3,4,4,4,3,5,3,5,3,3,3,4,5,4,4,4,4,4,4,3,4,4,4,3,5,5,3,3,4,4,3,3,4,5,5,4,3,4,4,4,4,2,4,4,4,3,3,4,4,4,4,3,5,4,3,3,5,4,4,3,4,5,5,3,5,4,4,3,6,4,4
29,Greyson Sigg,4,3,3,4,4,4,4,4,4,3,3,4,4,4,3,4,4,5,4,3,4,3,4,3,5,5,5,4,3,5,4,4,4,4,4,4,4,3,4,3,5,4,3,4,4,4,3,5,4,4,2,5,4,6,4,4,4,4,4,4,2,4,4,4,3,5,3,4,4,4,4,4
30,Nick Watney,4,3,4,4,4,3,5,4,5,4,3,4,4,4,5,3,4,4,5,3,5,3,4,4,2,4,5,3,3,5,4,4,3,5,3,5,4,4,4,4,5,3,3,4,4,3,3,4,4,4,3,5,4,4,3,4,4,3,4,5,3,4,5,4,3,3,4,5,3,5,4,4
