,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
11,Shane Lowry,4,3,4,4,4,4,3,4,4,3,4,4,3,3,3,4,3,5,4,4,4,4,4,4,3,4,4,4,4,5,3,5,3,4,4,4,4,3,5,5,4,5,3,4,5,4,4,4,3,4,3,4,4,3,5,3,5,3,3,4,2,4,3,4,4,5,3,4,3,4,5,4
12,Trey Mullinax,4,4,4,4,5,4,3,3,4,5,4,6,3,4,3,3,4,4,4,3,5,3,3,4,3,4,4,4,4,5,3,5,3,4,4,3,4,3,4,4,4,4,3,4,5,5,5,4,2,4,3,3,4,4,4,3,4,4,4,4,3,4,3,3,4,5,3,4,4,4,4,4
13,Christiaan Bezuidenhout,5,3,4,3,3,4,3,4,4,4,3,4,3,4,4,4,4,4,4,3,5,3,3,5,3,4,4,4,4,6,3,6,3,4,5,4,4,3,4,4,4,3,3,4,4,4,3,6,3,4,2,4,3,5,4,2,5,4,4,4,3,3,4,4,4,5,3,5,3,4,4,4
14,Sahith Theegala,4,3,6,3,4,4,3,5,4,4,3,4,5,4,3,4,5,4,4,3,4,3,4,4,3,4,3,3,4,5,5,4,2,4,4,5,3,3,6,4,4,4,3,4,4,4,4,5,3,4,3,4,4,3,3,3,5,4,4,4,3,5,4,4,5,4,2,4,3,4,3,4
15,Lucas Herbert,4,3,5,4,4,4,2,5,4,4,4,5,3,4,3,4,4,4,4,2,5,4,5,4,3,5,4,4,4,5,2,4,3,4,3,5,3,2,5,4,4,4,2,4,3,4,4,7,5,4,2,4,3,4,3,3,4,4,4,5,4,3,4,4,4,5,3,5,3,4,3,4
16,Sungjae Im,4,2,4,4,4,4,3,4,4,4,3,5,4,5,3,4,5,4,5,2,4,3,4,4,3,4,5,3,4,4,4,5,3,4,4,4,3,3,4,4,4,3,3,4,4,4,5,4,3,4,3,4,4,4,5,3,5,4,5,4,3,4,4,4,5,6,2,4,4,3,3,3
17,Aaron Wise,4,4,5,4,3,3,3,3,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,4,4,3,5,3,5,3,4,4,4,3,3,5,4,5,3,3,4,4,4,4,5,3,3,3,3,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,5,5,4,4
18,Jordan Spieth,4,3,5,4,4,3,3,4,4,4,3,5,3,4,3,5,4,3,4,3,4,4,4,3,3,4,4,4,4,4,3,4,3,4,3,5,4,3,4,3,6,3,4,5,5,4,4,6,3,5,3,3,4,5,4,2,5,4,4,4,4,4,5,5,5,4,3,4,3,3,3,3
19,Kurt Kitayama,2,3,5,4,4,4,3,5,4,4,4,5,4,4,4,4,5,3,3,3,4,4,4,4,3,3,3,4,4,4,3,5,3,5,4,3,4,3,4,4,4,4,2,4,4,5,3,8,4,5,3,3,4,4,3,4,5,4,4,4,3,3,4,4,5,5,2,5,3,3,4,4
20,Emiliano Grillo,4,3,5,3,5,4,2,5,3,3,4,5,3,5,2,5,3,4,4,4,4,4,3,5,4,3,4,4,4,5,3,5,2,4,4,5,5,3,5,4,4,3,3,4,4,3,4,4,3,5,4,4,4,4,4,3,4,5,4,4,3,4,4,4,4,5,3,4,3,4,3,4
21,Sam Burns,3,3,5,3,3,5,2,4,5,4,4,5,3,4,3,4,4,5,3,3,4,5,4,4,3,5,4,4,4,4,3,4,3,4,3,5,4,3,4,4,4,3,3,4,4,4,4,5,3,5,4,4,3,5,4,3,4,3,4,3,3,3,5,4,4,6,3,6,3,5,4,3
22,J.J. Spaun,4,3,5,4,4,4,3,4,5,4,3,5,3,5,2,3,3,4,3,4,6,4,4,4,3,4,4,4,5,5,3,5,4,4,5,3,3,3,5,4,4,3,3,4,4,4,5,5,2,5,2,3,4,4,3,3,6,4,4,4,2,4,4,4,4,4,3,4,4,4,4,5
23,Max Homa,3,3,5,5,6,5,2,4,4,3,4,5,2,5,4,3,4,5,4,3,5,3,4,3,3,4,4,3,5,5,3,5,4,4,4,3,4,3,4,4,3,4,3,4,4,4,4,4,3,5,3,4,4,4,3,3,6,4,4,4,3,4,5,4,4,5,3,4,3,3,4,4
24,Cameron Young,4,3,4,4,4,3,3,4,5,4,4,5,3,4,2,4,4,3,4,2,4,4,5,3,3,5,4,4,3,4,3,4,4,4,3,5,4,4,5,3,4,3,4,4,5,3,4,5,2,5,4,4,5,4,4,3,5,4,4,4,3,4,4,3,4,6,3,5,3,4,4,5
25,Tyrrell Hatton,4,3,5,3,3,4,3,3,4,3,4,6,3,4,4,3,4,4,4,3,5,4,4,3,4,3,4,4,4,5,3,5,3,4,5,4,5,3,5,4,4,3,2,3,5,3,4,5,3,5,3,4,5,3,4,4,5,4,4,3,3,4,3,4,4,5,3,5,4,4,4,5
26,Andrew Putnam,4,3,5,4,3,3,3,5,4,4,5,5,4,5,4,4,3,5,5,3,5,3,4,3,2,4,4,4,4,4,3,5,3,4,4,4,3,3,5,4,3,4,3,4,4,4,4,6,3,4,3,3,3,3,3,3,5,4,4,3,4,3,5,4,4,5,3,5,3,5,5,4
27,Sepp Straka,4,3,4,3,4,5,3,4,6,4,4,5,3,4,3,5,4,4,4,3,5,4,3,4,3,4,5,4,5,5,3,4,3,5,4,4,3,3,4,3,4,4,3,5,5,4,5,4,3,4,3,4,4,3,3,2,4,3,4,4,3,4,5,4,4,4,4,5,2,4,4,5
28,Tony Finau,5,3,8,4,4,4,3,4,5,4,4,4,3,5,4,4,4,5,3,4,4,4,4,3,3,4,3,3,4,6,4,4,3,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,5,4,4,3,4,3,4,3,5,4,4,4,3,4,4,3,4,4,3,5,3,3,4,4
29,Marc Leishman,4,3,4,4,4,3,2,4,4,5,4,5,3,4,3,4,4,4,4,3,4,4,4,4,4,4,5,4,4,5,2,5,3,4,4,4,4,4,4,4,4,4,3,5,4,4,4,5,3,4,3,5,4,3,3,3,4,4,6,5,3,4,3,4,4,4,3,5,3,5,3,4
30,Denny McCarthy,3,3,5,3,5,3,3,4,5,4,4,4,3,5,3,3,4,4,4,3,5,4,4,3,3,4,5,4,5,5,2,5,4,4,4,4,3,3,4,3,4,4,3,4,4,4,5,4,3,4,3,3,4,4,4,3,5,4,5,4,3,5,4,4,4,7,2,5,3,4,4,4
31,Maverick McNealy,4,3,4,3,4,4,3,4,5,4,4,5,4,4,4,4,4,3,4,5,4,4,3,4,3,4,4,4,5,5,3,5,4,4,3,3,5,3,4,4,4,3,3,5,4,4,4,5,3,4,4,4,4,5,4,3,6,4,4,3,4,4,3,4,3,5,2,5,3,4,3,4
32,Keith Mitchell,4,3,6,3,4,3,4,4,5,4,4,5,4,5,4,4,4,4,3,2,5,4,4,3,3,4,4,4,4,5,3,5,2,3,4,4,4,4,5,4,4,5,3,4,4,4,4,4,3,5,3,3,3,4,3,2,6,3,5,4,3,5,4,5,4,5,3,5,3,4,3,4
33,Brendan Steele,5,3,5,4,5,4,3,5,4,5,4,5,3,4,4,4,4,5,4,3,5,3,5,3,3,4,4,4,3,4,3,5,3,3,4,4,4,3,5,4,4,3,2,4,3,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,2,4,4,4,4,5,3,5,5,4,5,4
34,Viktor Hovland,3,3,5,4,5,5,3,4,4,4,5,6,3,4,3,4,4,4,3,3,4,4,4,4,3,3,4,4,5,6,3,4,3,4,4,4,3,4,6,4,5,4,3,5,4,4,4,5,3,5,2,4,5,5,3,1,5,4,4,3,3,3,4,4,4,6,3,5,3,4,3,3
35,Sebastián Muñoz,4,4,5,4,4,4,2,4,4,4,4,5,2,5,3,5,3,4,4,4,5,4,5,4,3,4,5,4,5,5,3,5,3,4,3,4,4,4,5,4,4,4,3,4,4,3,5,5,2,4,3,3,4,4,4,3,5,4,4,3,4,4,3,4,4,4,3,5,3,4,4,4
36,Cam Davis,4,3,4,5,5,4,3,5,3,3,5,4,3,4,3,4,4,3,4,3,3,3,3,4,3,4,5,4,4,4,3,5,4,4,4,3,4,3,4,4,5,3,4,5,3,3,6,5,2,5,3,5,4,7,4,3,5,3,4,4,3,4,4,3,4,5,4,5,4,4,4,4
37,Brian Harman,4,3,6,4,5,4,3,5,4,3,4,5,3,4,3,4,4,4,5,2,4,4,5,4,3,4,4,4,4,5,4,4,4,3,4,4,3,3,5,4,4,3,3,4,5,4,3,4,3,4,4,4,4,4,4,2,5,4,4,4,3,3,5,4,4,5,3,6,3,4,4,4
38,Billy Horschel,4,3,5,4,4,4,3,3,4,4,4,5,3,4,4,4,3,4,5,3,5,4,4,4,3,5,5,4,4,5,3,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,5,5,3,5,3,3,3,5,4,3,5,4,4,4,3,5,5,4,4,4,3,5,3,4,4,3
39,Russell Henley,4,2,5,4,4,4,2,4,4,4,3,5,2,5,2,4,4,5,3,3,4,4,4,4,3,4,5,4,4,6,3,6,2,4,4,4,4,3,7,4,4,4,3,5,3,4,4,4,3,5,3,4,4,4,4,3,6,4,4,4,3,4,4,3,4,5,3,6,4,5,3,3
40,Matt Kuchar,4,3,5,4,4,3,3,4,4,4,4,4,3,4,3,4,4,5,4,3,5,4,4,4,3,4,4,4,5,5,3,4,3,4,4,4,4,3,6,4,3,4,4,4,3,4,4,5,2,5,3,4,4,4,4,3,6,3,5,3,3,5,5,3,4,5,3,5,3,4,4,4
41,J.T. Poston,3,3,4,4,4,5,3,5,4,5,5,4,4,5,3,3,4,4,5,3,4,3,4,4,2,5,4,5,4,5,3,4,4,3,3,4,4,3,4,4,5,4,3,4,5,4,5,4,3,3,2,3,4,4,4,3,5,4,4,4,3,4,5,4,5,5,2,5,3,4,4,5
42,Hideki Matsuyama,3,3,5,4,5,4,2,5,4,4,4,5,4,4,3,3,4,4,3,3,4,3,4,3,3,4,5,4,4,5,3,5,2,4,4,4,5,4,5,4,4,4,4,4,3,4,4,5,2,5,3,4,4,3,5,2,5,4,4,4,3,4,4,4,4,9,2,5,3,4,4,4
43,Alex Smalley,4,4,4,4,4,3,3,3,5,4,4,5,3,5,2,5,3,4,3,4,5,5,4,5,3,5,5,4,4,5,3,5,3,4,4,5,3,3,5,4,4,4,3,5,4,4,5,5,4,4,3,3,3,3,4,3,5,3,4,3,3,4,5,4,4,4,3,6,3,4,3,4
44,Adam Hadwin,4,4,4,3,4,4,2,5,4,4,4,4,3,5,3,4,4,4,4,2,5,4,4,4,3,4,5,3,4,5,3,4,3,5,4,4,4,2,6,3,5,4,4,4,4,4,4,4,3,5,4,4,4,4,5,3,4,4,4,4,3,5,4,4,4,5,2,4,3,4,4,6
45,Taylor Moore,3,4,6,4,4,4,2,5,4,4,4,4,3,6,4,4,4,4,3,3,5,3,4,4,3,5,5,3,3,5,3,5,3,4,4,5,3,3,5,4,4,4,3,4,4,4,3,4,3,4,3,4,4,5,4,3,4,4,4,4,3,4,5,5,4,4,2,5,5,4,3,5
46,Collin Morikawa,4,3,5,4,3,4,2,3,4,4,5,5,4,4,2,4,4,3,4,2,5,5,5,3,3,4,4,4,4,5,3,5,3,5,4,4,3,3,4,3,4,4,4,4,3,4,4,4,3,5,2,3,4,4,4,3,6,5,3,4,3,4,5,3,6,10,3,5,3,4,4,4
47,Kevin Kisner,4,3,5,4,3,4,3,4,5,5,4,5,3,5,3,4,4,3,4,4,7,4,4,4,3,5,4,4,4,5,3,5,3,4,4,4,4,3,4,3,4,3,3,4,4,3,5,5,3,5,4,5,4,4,4,3,5,4,4,3,3,4,4,2,4,5,3,5,3,4,4,4
48,Tom Hoge,4,2,5,3,4,5,3,4,4,4,4,5,3,5,3,4,4,4,4,2,5,3,4,4,3,4,4,4,6,5,3,5,3,4,4,3,4,3,4,4,4,4,4,5,5,4,4,6,3,5,3,5,4,3,3,3,4,4,5,4,3,5,7,3,3,5,3,4,3,4,4,3
49,Matt Fitzpatrick,4,4,5,4,5,4,2,4,3,4,3,5,3,4,3,4,4,4,4,3,5,4,4,4,3,4,4,4,5,7,3,5,3,3,4,4,3,4,4,4,4,4,4,4,4,4,5,5,3,4,3,4,4,4,4,3,4,5,4,4,3,4,3,4,4,4,3,6,3,4,4,5
50,Harold Varner III,4,4,4,3,3,4,3,4,4,4,3,6,2,3,3,4,4,4,4,2,4,4,4,4,4,5,4,3,4,5,3,4,3,4,6,4,4,3,5,4,4,4,3,5,4,4,4,5,3,4,4,5,3,3,5,3,6,4,5,4,4,4,5,4,4,5,2,5,3,4,4,5
51,Justin Thomas,3,3,4,3,4,4,3,4,4,4,3,5,3,3,4,4,4,4,5,3,5,4,4,4,3,4,4,4,4,5,3,5,3,4,5,4,4,3,5,4,4,4,3,3,5,4,5,6,4,4,3,5,5,4,3,3,4,4,5,4,3,4,4,5,4,5,3,5,3,3,4,5
52,Alex Noren,4,4,5,4,4,4,3,4,4,4,4,5,3,5,3,3,5,4,3,2,4,3,5,5,3,4,4,4,4,5,3,5,3,4,4,4,4,3,5,5,4,3,3,4,4,4,4,6,3,5,3,4,4,4,4,3,5,4,4,4,4,5,4,4,4,5,3,4,4,4,3,4
53,Chez Reavie,4,4,5,3,4,3,2,5,4,4,3,5,2,4,3,4,4,4,4,3,5,4,4,4,3,4,4,4,5,4,3,4,3,5,4,5,4,3,5,5,5,5,3,4,6,4,4,5,4,5,3,3,5,4,4,3,5,4,4,3,3,4,4,5,4,5,2,5,2,5,4,4
54,Mito Pereira,4,3,5,5,4,4,3,5,4,5,3,5,3,4,4,4,4,5,3,2,5,4,4,4,4,5,5,4,4,4,3,6,3,4,5,4,3,3,5,3,4,4,3,4,4,5,5,5,3,5,2,5,4,3,4,2,5,3,4,6,3,4,4,4,4,4,2,5,3,4,4,4
55,Joohyung Kim,4,2,5,5,4,3,3,5,5,4,4,5,2,5,3,3,5,4,4,2,5,4,4,5,3,5,4,4,5,5,2,4,3,4,4,4,4,3,5,3,5,4,4,5,4,4,5,5,3,4,4,4,4,4,4,2,5,4,3,4,4,4,5,4,3,4,3,5,3,5,3,5
56,Davis Riley,4,3,5,5,5,5,2,4,5,4,5,5,4,6,3,4,4,4,4,3,5,4,4,3,2,3,4,4,5,5,2,4,3,4,4,5,4,4,4,4,4,4,2,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,6,4,3,4,4,4,4,5,2,6,3,5,5,4
57,Mackenzie Hughes,4,4,5,4,4,4,2,4,5,5,4,4,3,5,5,4,4,5,4,3,5,4,4,4,3,3,4,4,4,5,2,5,2,4,4,4,4,3,5,4,3,4,3,4,4,4,4,5,3,5,3,4,5,5,4,3,5,4,4,4,3,4,4,3,4,5,3,5,4,4,5,4
58,Troy Merritt,4,2,5,4,3,3,3,4,4,4,4,5,2,5,4,4,5,4,4,3,5,5,4,4,3,4,4,5,4,5,3,5,3,3,4,4,3,3,5,4,5,3,4,4,5,5,4,6,3,4,3,4,4,4,4,3,5,4,3,3,3,4,5,4,5,6,3,6,3,4,4,4
59,Keegan Bradley,3,3,4,3,4,3,2,4,3,4,5,5,3,4,2,4,4,4,4,4,4,5,4,5,3,4,5,4,4,5,3,5,3,4,5,3,4,3,6,4,4,3,3,4,4,4,5,6,3,5,3,4,4,4,4,3,4,5,5,4,4,4,5,4,4,4,2,5,5,5,5,4
60,Luke List,5,4,5,4,4,4,4,5,4,4,5,6,3,5,3,5,4,4,4,3,4,3,4,5,2,4,4,4,5,5,2,5,3,4,3,4,4,4,4,4,4,3,3,3,4,4,3,5,3,4,4,4,4,5,4,3,4,4,4,4,3,4,5,4,4,5,3,6,3,4,5,4
61,Chris Kirk,3,3,4,4,4,4,3,4,4,5,3,6,3,6,3,3,4,4,4,3,5,4,4,3,3,5,5,3,4,5,3,4,3,4,4,5,4,4,6,4,4,4,3,5,3,3,5,5,3,5,3,4,4,4,4,3,4,4,4,4,2,4,6,4,4,5,3,5,4,6,4,4
62,Cameron Tringale,4,2,5,4,5,3,3,4,5,4,4,4,3,5,2,5,6,4,4,4,4,4,4,3,3,4,4,4,4,5,3,5,3,3,4,4,4,4,6,3,6,3,3,4,5,5,4,5,4,6,2,4,4,4,4,3,4,4,4,4,3,5,5,4,4,6,2,6,2,4,4,4
63,Wyndham Clark,4,4,4,4,4,5,3,4,5,5,3,5,5,5,3,5,5,4,4,3,5,4,4,4,3,5,4,5,7,5,3,5,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,5,3,5,2,4,3,3,4,3,4,4,4,5,4,4,3,3,4,6,4,5,3,3,3,4
64,Seamus Power,4,3,5,4,4,3,3,5,5,4,6,4,3,5,2,3,4,4,4,3,4,4,4,4,3,4,4,4,3,5,3,5,3,4,3,4,5,3,5,4,4,3,3,4,4,5,5,6,3,5,3,5,4,6,4,4,4,4,4,4,4,4,4,4,4,7,3,5,3,4,4,5
65,Lucas Glover,3,3,6,4,4,4,3,5,5,4,4,5,3,5,4,4,4,5,3,4,5,4,3,4,3,4,5,4,4,4,3,5,3,4,4,4,5,3,5,4,4,5,2,4,5,4,5,3,3,4,3,4,4,4,4,3,5,4,4,4,4,3,4,4,4,4,5,5,4,5,5,5
66,Si Woo Kim,4,3,6,4,9,4,2,4,5,4,4,5,3,4,4,4,5,4,4,3,5,3,4,4,3,4,5,4,3,6,2,4,3,5,4,4,3,3,5,4,4,4,3,4,4,3,4,5,2,5,3,4,4,4,4,3,6,4,4,5,3,5,4,5,5,7,3,5,3,4,3,5
67,Will Zalatoris,4,3,7,3,4,4,4,4,4,4,4,4,3,4,2,3,4,5,3,2,5,5,4,4,3,4,4,4,4,5,3,4,4,4,3,4,4,3,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,
