,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
19,Si Woo Kim,3,6,3,4,4,5,4,3,4,4,2,3,4,4,4,4,4,4,3,4,4,4,5,4,4,3,4,3,3,4,4,5,3,4,5,3,4,4,4,4,4,4,3,3,4,3,3,4,4,4,3,5,4,3,4,4,4,4,5,4,3,4,5,4,3,4,5,4,5,3,4,4
20,Billy Horschel,3,4,4,4,4,4,3,3,4,5,3,5,5,5,4,5,5,3,4,4,4,4,4,4,4,3,3,3,3,4,4,5,5,4,4,3,4,4,3,4,5,4,4,3,3,4,2,4,4,6,4,4,4,4,4,3,3,4,6,5,4,3,3,3,3,3,4,5,3,3,4,4
21,Min Woo Lee,4,4,6,3,5,4,4,2,3,4,3,3,4,3,4,4,5,4,3,4,4,5,5,4,4,3,4,3,3,2,5,4,5,3,5,3,4,5,5,3,4,4,4,3,3,4,4,4,4,5,4,5,4,4,4,4,3,4,4,4,4,3,3,4,3,4,6,4,3,4,4,3
22,Trey Mullinax,4,4,4,4,4,4,5,3,3,3,3,5,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,5,3,5,4,5,3,4,5,4,4,3,3,4,4,4,3,3,4,4,3,3,4,4,4,4,5,3,3,4,4,3,5,4,4,3,3,3,3,5,3,5,4,4,6,3
23,Shane Lowry,4,6,4,5,4,4,4,3,3,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,5,4,6,3,3,4,4,3,5,5,3,4,3,2,2,3,5,4,5,5,4,5,3,4,4,3,4,5,4,4,3,4,3,3,4,4,5,4,5,4,3
24,Kevin Kisner,3,5,4,5,5,4,4,3,4,4,4,3,4,5,5,4,4,4,4,5,4,4,4,3,4,4,4,4,2,5,4,4,5,3,4,3,3,3,3,4,4,3,4,2,4,3,3,5,4,4,4,3,5,4,4,4,4,3,4,3,4,3,3,4,3,4,5,5,4,5,4,4
25,Matt Fitzpatrick,4,4,4,5,5,4,4,3,4,3,4,3,4,5,4,5,4,3,4,3,4,3,5,5,3,3,3,4,3,3,4,5,3,3,4,4,4,4,4,5,5,4,4,3,3,3,2,4,4,4,4,4,5,3,4,4,4,4,4,4,4,3,4,3,3,4,4,5,5,5,5,3
26,Scottie Scheffler,4,4,3,3,4,4,4,3,3,4,3,4,5,4,4,4,4,4,5,4,4,4,5,4,3,3,4,3,2,3,4,5,4,4,4,3,4,4,3,4,4,4,4,3,4,3,2,5,4,5,4,4,5,3,4,4,4,4,6,5,4,3,5,3,3,4,4,5,4,5,4,3
27,Tony Finau,4,4,4,4,6,4,4,4,3,3,3,3,5,5,5,4,5,3,3,6,4,4,5,4,4,3,3,4,2,3,4,5,4,5,5,3,4,5,4,4,5,3,4,3,2,4,2,4,4,5,4,5,5,3,4,4,5,4,4,4,3,3,3,3,3,3,4,4,4,3,5,3
28,Corey Conners,4,4,3,5,4,4,4,3,3,4,3,4,5,4,4,5,5,3,5,3,4,5,6,4,3,3,4,3,3,4,4,5,4,3,4,4,4,4,3,4,4,4,4,3,3,5,3,4,4,5,4,5,5,3,4,4,3,4,4,4,4,4,3,4,3,4,4,3,3,4,5,3
29,Harold Varner III,4,3,4,5,5,5,4,4,4,4,4,3,4,4,4,5,4,3,4,3,4,4,4,4,3,3,3,4,3,3,4,4,4,5,4,4,3,4,4,5,4,4,5,3,4,3,3,4,4,5,4,4,6,3,3,4,3,4,4,5,4,3,3,3,3,5,4,3,5,4,5,3
30,Will Zalatoris,4,5,4,4,5,4,4,4,3,4,3,4,5,4,4,4,4,4,5,4,3,4,4,4,4,2,3,3,3,3,4,6,4,4,4,3,3,4,5,4,4,3,4,3,3,4,3,4,4,5,5,5,5,3,5,3,4,4,5,3,4,2,3,4,3,3,4,5,4,3,6,4
31,Dylan Frittelli,3,4,3,3,5,5,5,2,3,4,3,4,4,6,4,4,5,3,6,3,3,5,4,4,4,3,4,4,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,2,5,2,5,4,4,4,4,5,2,4,3,4,4,4,4,4,3,3,4,3,3,5,6,4,4,5,3
32,Thomas Pieters,4,5,4,5,5,4,5,3,4,4,3,4,4,5,4,4,4,4,3,4,4,4,4,3,3,3,3,4,3,4,4,4,4,5,4,4,4,5,3,4,4,4,3,3,2,3,3,4,3,4,5,5,5,3,4,5,3,3,5,4,3,3,3,4,4,4,4,6,4,4,5,3
33,Thomas Detry,4,3,4,5,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,6,5,3,3,3,4,4,4,4,4,5,3,3,4,3,4,4,4,4,4,3,5,3,4,4,3,4,5,4,5,5,5,4,4,6,3,5,4,3,4,3,3,3,3,4,5,4,3,4,5,2
34,Robert MacIntyre,4,3,3,4,5,5,4,2,4,3,3,3,6,5,4,4,5,3,4,5,4,5,4,4,4,3,4,4,3,4,5,4,5,4,4,4,4,5,3,4,5,4,3,3,4,3,3,4,5,4,4,3,4,4,6,4,3,4,3,4,3,4,4,4,3,2,4,4,4,4,4,4
35,Talor Gooch,3,3,4,4,4,4,5,4,3,4,3,3,4,6,4,4,3,3,3,4,3,4,5,4,4,3,4,4,3,4,4,4,4,5,4,3,4,4,3,5,5,4,4,3,3,4,2,4,4,7,5,5,5,4,4,4,4,4,4,4,3,3,4,4,3,4,3,5,4,5,4,3
36,Lee Westwood,4,6,4,3,4,4,4,3,3,3,3,4,4,4,3,4,5,3,3,5,4,5,5,4,4,3,4,4,2,4,4,5,4,4,3,4,4,5,4,4,5,4,5,3,3,4,3,5,5,5,4,3,4,3,5,5,3,4,4,3,3,3,4,4,3,4,4,4,4,3,6,3
37,Sahith Theegala,3,4,4,5,4,4,3,3,3,4,3,3,4,5,5,4,4,4,5,4,3,4,4,4,4,4,2,4,3,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,3,4,4,5,4,3,4,4,3,3,4,4,4,4,5,4
38,Jon Rahm,4,4,3,4,5,3,4,4,4,4,3,4,5,5,5,4,4,4,3,3,4,4,4,4,4,3,3,4,3,4,4,4,5,4,4,3,4,5,4,4,5,5,4,3,3,4,3,4,4,4,3,5,4,3,4,4,5,6,4,3,4,3,3,4,3,4,4,4,4,4,4,3
39,Victor Perez,4,4,4,4,4,4,4,3,3,4,3,3,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,3,3,3,3,4,4,5,4,3,4,4,4,4,4,4,4,3,3,3,4,5,4,5,4,4,5,3,5,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4
40,Aaron Wise,4,4,4,5,4,4,5,3,3,4,4,3,4,5,4,3,5,4,3,4,4,4,4,3,4,4,4,3,4,3,4,5,3,4,4,3,4,6,3,4,5,4,4,3,3,3,3,3,5,4,4,4,5,4,4,4,3,4,5,3,4,3,4,4,3,4,5,4,5,5,4,3
41,Sam Burns,4,4,4,4,4,4,4,4,4,5,3,3,5,5,5,3,4,3,3,5,3,3,4,4,3,3,4,4,3,3,4,4,5,4,6,4,3,4,3,4,4,5,4,3,3,5,4,5,6,5,5,6,4,4,4,4,4,3,4,4,3,3,4,3,3,4,4,5,3,3,3,3
42,Jason Kokrak,3,4,5,4,5,4,4,3,4,4,4,4,5,6,3,3,4,3,4,4,3,4,4,4,4,3,4,3,4,4,4,6,3,5,4,3,4,5,4,4,5,4,5,3,2,3,4,4,4,5,4,5,4,3,4,4,3,4,4,4,4,3,3,4,4,3,4,5,4,3,5,3
43,Thriston Lawrence,3,5,3,4,4,4,4,4,3,3,4,4,4,5,4,3,5,3,4,4,5,4,5,3,5,3,3,5,3,3,4,4,4,5,4,3,4,4,4,4,4,5,4,3,4,5,3,4,4,4,4,4,5,4,4,4,4,4,4,4,5,2,3,4,3,4,4,4,5,4,4,3
44,Adrian Meronk,5,4,5,4,5,5,4,4,5,5,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,3,3,5,4,4,4,3,4,4,3,4,5,3,3,3,4,4,3,4,5,5,4,3,5,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4
45,Chris Kirk,4,4,5,4,5,5,4,3,4,4,3,3,5,6,4,4,4,4,4,4,4,4,3,4,4,2,3,3,3,4,4,5,5,4,4,4,3,4,3,4,5,3,4,3,3,4,3,5,4,4,4,4,5,4,4,3,4,4,4,4,3,2,4,4,5,3,4,6,4,4,4,4
46,Garrick Higgo,4,4,4,5,5,5,4,2,3,4,4,4,4,5,3,4,4,4,3,3,3,3,5,4,4,3,4,4,2,4,4,5,4,5,5,4,4,5,4,4,3,4,5,3,4,5,4,5,4,5,4,5,5,3,4,4,4,5,4,4,3,3,2,4,3,3,4,5,3,4,3,4
47,Patrick Reed,4,4,3,5,5,4,3,3,4,4,4,3,5,5,4,3,5,4,3,4,4,4,4,3,4,3,4,3,3,4,4,4,5,4,4,4,4,4,4,4,6,4,4,3,4,5,3,5,4,5,3,6,5,3,4,4,4,4,5,3,3,3,3,4,3,3,4,5,4,4,3,4
48,Jordan L Smith,5,4,4,5,3,4,4,4,4,4,3,4,4,4,5,4,4,4,5,3,4,4,4,4,4,3,3,4,3,4,4,6,5,3,4,4,3,4,4,5,4,4,5,3,5,4,2,4,5,4,4,4,4,4,4,4,3,4,4,4,5,3,3,3,3,5,3,3,4,3,6,3
49,Yuto Katsuragawa,3,4,4,5,6,4,3,3,4,4,3,3,4,5,4,5,4,3,5,3,4,4,4,4,4,3,3,3,3,4,4,5,4,4,4,3,4,4,4,4,7,5,4,3,4,4,3,4,5,4,4,4,5,3,4,4,3,6,4,3,3,3,4,4,3,4,4,4,4,4,4,4
