,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
19,Chris Kirk,4,4,5,3,4,3,5,3,3,4,4,4,3,4,3,3,4,3,3,5,5,3,3,4,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,5,4,4,3,5,3,5,4,2,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,3,4,4
20,Viktor Hovland,4,4,4,3,5,4,4,2,4,5,5,4,4,4,4,3,3,3,4,5,4,2,3,4,3,4,4,5,3,4,3,4,3,4,3,3,7,3,4,4,4,4,3,3,4,4,5,4,3,5,4,3,5,4,4,4,5,3,4,4,4,3,5,4,5,4,2,4,4,3,5,4
21,Beau Hossler,4,4,4,3,4,4,3,4,4,5,4,3,3,5,2,4,4,2,4,4,4,3,4,4,4,2,3,4,5,4,2,4,4,3,3,4,5,4,4,3,4,4,5,3,4,4,5,4,3,4,4,3,5,5,5,4,3,4,4,4,4,3,5,4,5,4,4,5,4,4,4,4
22,Danny Lee,4,5,4,3,5,3,4,4,4,4,4,4,3,4,4,6,3,5,4,3,3,3,3,3,5,3,4,4,4,3,4,3,4,3,4,4,5,4,4,3,5,4,4,3,5,5,6,5,3,4,4,4,5,4,4,4,4,3,3,4,3,3,4,4,4,4,3,3,4,3,4,4
23,Max Homa,4,4,5,3,4,3,4,3,3,4,5,5,4,3,4,2,4,5,4,5,4,3,3,5,3,3,4,5,3,4,3,3,3,4,4,6,5,4,4,3,4,4,4,4,4,6,5,3,4,4,3,4,4,4,4,4,4,3,4,4,5,3,4,3,4,4,3,4,4,3,4,4
24,Daniel Berger,3,4,4,4,5,4,4,4,4,3,4,4,3,5,5,3,4,4,5,5,4,3,5,3,3,4,4,4,4,5,3,3,4,3,3,5,5,4,4,4,4,3,3,3,3,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,5,2,4,5,2,4,4
25,Zach Johnson,5,4,3,3,4,4,4,3,5,5,5,4,3,4,3,3,4,4,4,5,3,3,4,4,4,4,4,5,4,5,3,4,4,4,3,4,4,3,3,3,3,3,5,3,4,4,5,4,4,4,4,4,3,4,4,5,4,3,4,3,5,4,4,4,5,4,3,5,4,3,4,3
26,Chez Reavie,3,5,4,4,4,4,3,4,3,4,4,4,4,5,4,3,3,3,5,4,4,3,4,4,4,4,5,3,5,4,3,4,4,4,3,5,5,4,4,3,5,4,4,3,4,5,5,4,3,4,4,3,3,4,4,5,3,3,3,4,4,2,4,4,4,5,5,5,4,2,4,4
27,Bill Haas,3,5,4,5,4,4,3,3,3,5,3,4,4,4,4,4,2,4,4,4,4,2,4,5,4,3,4,4,5,5,3,4,5,3,4,4,3,4,4,3,4,5,4,4,4,4,4,4,4,5,4,3,4,4,4,4,5,3,5,4,4,3,4,4,4,4,3,4,4,3,5,3
28,Webb Simpson,4,4,4,3,4,3,3,3,4,5,3,4,4,3,4,4,4,3,5,4,4,3,4,3,4,3,4,4,4,3,3,4,4,4,4,5,5,5,5,3,4,3,4,3,4,5,4,4,3,4,4,4,4,5,4,3,5,3,4,4,4,3,4,4,6,4,5,4,4,3,4,4
29,Talor Gooch,5,6,5,3,4,5,2,4,3,4,4,4,3,5,4,4,3,4,4,4,4,3,4,4,5,3,5,4,4,4,4,3,3,3,4,4,4,4,3,3,4,4,3,3,3,5,5,4,3,5,3,3,4,4,4,4,4,4,4,4,4,3,5,4,5,5,4,4,4,2,4,4
30,Denny McCarthy,4,5,4,3,3,3,5,4,5,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,2,4,4,6,4,2,4,3,3,3,5,5,4,3,3,5,5,4,3,5,4,4,5,3,3,5,3,4,3,5,4,4,3,5,3,4,3,4,4,5,5,4,4,4,3,4,5
31,Alex Smalley,4,4,5,4,4,4,3,4,4,5,4,4,4,3,4,5,3,4,4,4,4,3,4,4,3,3,4,4,5,3,3,4,3,3,4,4,4,4,5,3,3,4,4,4,4,4,4,4,3,5,4,3,4,3,4,4,4,3,5,3,4,3,7,5,5,4,3,4,4,3,4,4
32,Chad Ramey,5,5,4,3,4,3,3,4,3,4,5,3,3,4,4,3,5,5,3,5,3,3,4,4,3,4,4,4,4,4,3,4,4,3,3,4,5,3,4,3,4,5,3,4,3,4,5,4,3,4,4,3,4,4,5,5,3,3,5,4,5,3,4,4,5,4,3,6,3,4,4,5
33,Harold Varner III,6,3,3,2,5,4,4,3,4,3,3,3,4,4,5,3,3,4,3,5,4,3,4,4,3,4,4,4,4,4,3,4,4,5,3,3,4,4,4,3,4,4,4,3,4,3,5,4,3,4,4,3,4,4,4,4,3,3,5,4,3,3,4,4,5,7,5,7,3,3,6,5
34,Patrick Rodgers,6,3,4,4,4,4,3,4,4,5,4,4,4,4,3,4,3,4,5,5,4,3,4,3,4,3,4,3,6,5,3,4,4,3,3,4,5,4,4,3,4,5,3,4,4,4,5,4,3,4,6,3,4,5,4,4,4,2,4,4,4,3,5,3,4,5,3,4,4,2,4,3
35,Adam Long,4,4,3,3,4,4,4,3,5,4,5,3,3,4,4,3,4,4,3,5,4,3,4,4,4,4,4,5,5,4,3,4,4,4,4,3,5,4,4,4,4,4,4,3,4,5,5,4,4,4,5,2,4,4,4,3,4,4,5,4,4,3,4,4,5,4,3,3,4,3,4,4
36,Tommy Fleetwood,4,5,4,3,5,4,3,4,4,4,4,4,3,4,4,4,3,4,5,4,3,2,3,4,5,3,4,4,5,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,5,6,4,4,4,4,3,5,4,5,5,3,3,4,4,4,3,3,4,5,4,2,4,4,3,4,5
37,Lee Hodges,4,5,3,3,4,3,3,4,4,5,4,4,4,4,4,5,2,4,5,4,4,2,5,4,5,3,4,4,5,4,3,4,4,3,3,5,3,3,3,3,4,4,5,3,5,4,5,5,3,4,3,3,4,4,5,4,4,3,3,4,4,3,4,5,5,5,3,4,5,3,4,5
38,Dylan Frittelli,3,4,4,3,5,4,4,3,4,4,4,5,3,3,4,3,4,3,5,5,4,3,3,4,3,4,4,5,3,5,3,5,3,3,3,5,7,4,3,3,4,4,4,3,4,4,4,3,3,4,5,3,4,4,5,5,5,4,4,4,4,2,3,5,5,4,3,5,5,3,4,4
39,Michael Thompson,4,6,4,2,4,4,3,3,4,6,5,4,4,5,4,4,3,4,5,3,4,2,4,4,4,3,4,4,5,3,3,4,4,3,4,4,5,3,4,3,4,5,4,4,4,4,5,5,3,4,4,3,4,3,5,4,4,3,4,4,4,3,5,3,5,4,4,4,4,3,4,4
40,Collin Morikawa,4,6,4,3,4,4,3,3,4,5,4,4,3,5,3,4,3,4,4,4,4,4,4,3,4,3,4,4,5,4,5,4,3,3,5,4,5,4,5,4,4,4,4,2,4,4,4,4,3,5,4,3,3,4,4,3,5,2,4,4,4,3,5,4,5,4,3,5,5,3,4,4
41,Ian Poulter,4,5,4,3,5,3,3,3,4,5,6,4,3,4,4,3,4,3,4,5,3,3,3,3,3,4,4,5,4,4,3,5,4,4,3,5,5,4,5,4,5,3,4,3,3,4,5,5,3,5,3,3,4,3,5,3,4,4,3,4,5,4,4,4,4,5,3,4,3,4,5,4
42,Luke Donald,3,5,4,3,4,3,2,4,5,5,4,4,2,5,4,4,3,5,5,4,4,3,5,5,3,3,3,3,5,4,2,4,5,3,4,4,4,6,4,3,4,4,4,3,4,4,5,4,3,5,3,4,4,3,5,4,5,2,5,4,4,2,4,4,5,4,3,5,4,4,4,5
43,Ryan Palmer,4,4,3,3,3,3,4,5,4,5,4,4,3,5,3,4,3,5,5,3,4,3,4,4,3,3,4,4,6,3,3,4,4,4,4,4,5,4,4,3,4,5,4,4,5,4,5,4,3,4,4,2,4,3,5,5,3,3,5,4,4,3,4,4,5,4,4,5,5,2,4,4
44,Lucas Glover,4,4,4,3,4,4,3,3,4,4,4,4,4,4,6,4,3,4,4,4,4,4,4,3,4,3,4,3,5,3,3,4,4,3,4,4,4,3,4,3,5,4,3,5,4,4,5,4,3,4,4,3,4,4,5,4,4,3,5,4,4,3,4,5,4,4,4,5,6,3,4,4
45,Kurt Kitayama,4,4,4,3,6,4,4,3,4,4,5,4,2,4,4,4,4,4,4,5,4,3,3,4,3,4,4,4,4,3,2,4,4,3,3,4,5,5,3,3,3,4,4,3,4,4,5,4,4,4,4,3,4,4,4,5,4,4,5,3,4,3,4,7,4,3,5,6,4,3,4,4
