,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
71,Carlos Ortiz (SC),5,4,4,5,4,4,3,5,5,4,3,2,5,3,4,4,3,5,3,4,3,4,5,4,4,3,4,5,3,3,4,3,3,4,5,5,3,3,5,4,5,4,4,4,6,4,3,4,5,4,5,4,3,5,4,4,4,6,4,4,4,3,4,3,6,4,4,3,5,4,2,5
72,Andrew Novak (SC),4,4,3,5,5,4,4,3,5,4,3,4,5,3,4,2,5,4,5,4,3,4,4,3,4,4,4,4,3,4,4,5,4,4,2,5,6,4,3,5,4,4,4,4,4,4,4,4,6,4,5,4,2,6,3,4,4,4,5,4,3,4,4,4,3,3,5,5,4,4,4,4
73,Bronson Burgoon (SC),3,4,3,4,5,4,4,3,5,4,4,3,4,4,3,4,4,5,4,4,5,5,4,3,3,4,5,4,3,2,4,4,4,5,2,5,5,3,3,5,4,5,3,5,5,4,5,3,4,4,4,4,3,5,5,3,4,5,4,5,3,4,4,5,4,3,3,4,7,4,3,6
74,Seung-Yul Noh (SC),4,5,2,5,4,5,3,3,4,4,3,4,6,4,4,3,5,5,4,3,4,4,4,3,4,5,4,4,4,3,4,4,3,4,3,4,5,4,4,4,5,4,3,4,3,5,4,3,4,4,5,5,3,5,4,3,5,5,4,4,4,4,5,4,4,4,5,4,5,4,2,5
75,Scott Piercy (SC),3,4,3,4,4,5,4,3,4,4,3,4,5,4,5,3,5,5,5,4,3,4,4,3,4,4,4,3,4,4,3,4,4,2,3,4,4,5,4,4,6,5,4,4,4,4,3,4,4,4,4,3,4,6,4,4,5,6,4,6,4,5,5,4,4,3,4,3,5,4,3,5
76,Michael Gligic (SC),4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,3,3,5,5,3,3,4,4,4,5,3,4,4,3,5,6,5,4,2,5,5,4,5,5,5,5,4,3,4,5,5,4,2,3,5,4,4,3,5,4,3,4,5,5,4,3,4,5,4,4,4,5,4,5,4,6,4
77,C.T. Pan (SC),5,3,5,5,4,4,4,4,6,3,5,3,5,4,6,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Adam Svensson (SC),4,3,4,6,4,4,3,4,5,4,5,2,4,4,5,4,2,5,3,4,3,4,4,3,5,3,5,5,4,3,4,4,3,3,5,4,5,4,5,4,5,5,3,5,6,4,4,2,5,5,5,3,3,6,5,4,6,5,5,5,3,5,4,4,4,3,4,4,4,5,3,5
79,Stephan Jaeger,5,3,3,3,4,3,3,5,4,3,4,3,4,4,4,3,3,4,3,6,4,4,4,4,4,3,5,4,4,5,5,6,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Brandon Hagy,4,4,3,4,5,3,3,4,5,5,3,3,5,3,4,4,4,4,5,4,3,4,5,5,5,2,4,3,3,4,4,4,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Beau Hossler,4,6,2,4,5,4,4,3,4,4,3,4,5,4,5,3,4,5,3,5,3,4,4,4,3,2,5,5,4,3,4,4,2,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Patton Kizzire,4,4,3,4,5,4,4,4,4,5,4,3,4,5,3,3,3,4,3,5,3,4,4,4,4,3,4,3,3,5,5,4,4,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Taylor Moore,3,4,3,5,4,4,5,3,5,4,3,4,7,6,3,3,4,5,4,4,3,4,5,3,3,3,4,4,3,3,5,4,3,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Jonathan Byrd,5,3,3,4,4,4,4,4,4,4,4,3,4,5,4,3,3,4,4,3,3,4,4,6,4,3,4,4,4,4,5,4,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Aaron Wise,4,4,3,3,4,3,4,4,4,5,3,3,4,4,4,4,3,4,4,4,3,4,4,5,5,3,4,5,4,5,4,4,4,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Mackenzie Hughes,5,3,3,4,4,3,3,4,4,4,4,3,5,4,4,3,3,7,5,5,2,4,4,4,3,3,4,4,5,4,5,4,5,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Austin Cook,3,5,3,4,5,4,4,3,4,5,4,3,4,4,3,3,7,4,3,4,3,4,4,5,5,3,3,4,3,4,5,4,5,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
