,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
19,John Huh,4,4,3,3,6,4,4,1,4,3,3,4,5,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,5,3,4,3,3,4,3,4,3,4,4,4,4,4,4,3,4,4,5,2,5,3,3,4,4,5,3,4,3,5
20,Aaron Wise,4,3,3,3,3,4,4,2,3,2,4,4,5,4,3,5,4,3,3,4,4,3,5,2,6,5,4,4,4,3,2,6,4,4,3,4,4,4,4,2,5,4,4,2,4,3,4,4,4,4,3,5,4,4,4,4,4,2,5,4,5,3,4,3,3,4,4,5,3,5,4,4
21,Andrew Novak,4,4,4,4,4,3,3,4,4,4,3,4,3,4,4,4,2,4,4,4,4,3,4,4,4,3,4,3,3,5,6,5,3,5,4,4,4,4,4,3,4,2,4,6,5,5,3,4,3,4,3,5,3,5,3,3,4,4,4,3,4,3,4,3,3,3,4,4,2,4,5,3
22,Thomas Detry,3,3,4,3,4,4,4,3,4,3,4,4,6,3,3,4,4,4,4,5,4,4,4,2,4,4,5,3,4,4,3,4,4,5,2,3,4,4,4,3,6,4,5,2,3,3,3,5,5,4,4,4,4,4,3,3,3,3,5,4,5,2,5,3,3,4,3,4,3,4,5,4
23,Martin Laird,5,4,4,3,4,4,4,3,5,3,4,4,3,4,3,4,3,4,3,4,4,5,4,3,5,3,4,3,3,3,3,4,4,4,2,5,4,4,4,3,5,4,4,3,5,3,3,4,4,4,3,5,4,5,4,3,4,3,4,4,5,2,4,3,3,4,5,4,3,4,4,4
24,Adam Long,4,4,4,3,4,3,5,2,4,3,4,4,4,4,2,4,4,4,3,4,4,5,4,3,4,5,4,4,4,3,3,5,4,4,3,4,4,3,4,4,4,3,5,3,4,5,3,4,2,5,3,5,3,4,4,4,3,2,4,4,4,3,5,3,3,4,6,4,2,3,5,5
25,Matt Kuchar,3,4,4,5,4,4,4,3,3,4,4,4,2,4,4,5,3,4,4,4,4,2,4,4,4,3,4,3,4,4,4,4,2,4,4,4,4,4,4,2,5,4,5,2,5,3,3,4,5,4,3,4,4,4,3,3,4,2,4,4,5,4,4,2,5,4,4,5,2,5,5,4
26,Ryan Palmer,4,4,4,2,5,4,4,3,5,4,4,4,4,4,2,4,4,4,3,3,4,4,4,3,4,3,4,4,3,3,3,5,4,4,2,4,4,4,4,2,5,4,5,3,4,4,4,4,5,5,3,5,3,4,4,4,4,3,4,4,5,2,3,4,4,4,4,5,2,5,3,4
27,Brian Stuard,5,3,4,2,4,4,5,4,4,3,4,3,4,3,4,5,4,4,3,4,4,4,4,2,4,5,4,3,4,4,2,6,4,5,3,4,2,4,4,5,4,3,3,4,4,3,4,3,4,5,3,5,3,3,4,4,3,2,4,4,4,3,4,3,5,5,5,4,3,5,4,3
28,Danny Willett,4,4,3,3,6,3,5,3,4,2,4,4,4,4,4,4,3,4,3,3,3,4,4,2,4,4,5,3,4,4,3,7,4,4,3,4,3,4,4,4,4,3,3,4,5,4,4,4,3,4,4,5,3,3,4,3,4,3,5,4,4,2,4,3,4,4,4,5,4,4,3,5
29,Doug Ghim,3,4,4,5,4,3,4,3,4,4,5,4,3,3,4,5,3,4,4,4,4,2,4,4,4,2,4,3,3,4,4,4,3,5,4,3,6,3,4,3,4,3,4,3,4,3,4,4,5,6,2,3,4,4,3,4,4,3,6,5,5,2,3,3,3,4,5,4,3,4,4,5
30,James Hahn,3,4,4,4,4,3,4,4,4,3,4,4,2,4,4,4,3,5,3,4,3,3,5,4,5,3,4,3,3,4,4,5,3,3,4,4,4,5,4,3,4,3,5,3,4,2,4,4,4,3,3,5,4,4,3,5,4,2,5,3,5,3,4,3,4,4,4,4,3,5,5,5
31,J.J. Spaun,4,3,4,2,4,3,5,3,3,3,3,3,5,3,3,6,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,5,4,4,3,4,3,4,4,3,5,4,4,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,4,4,6,3,4,3,4,4,4,4,3,5,5,5
32,Greyson Sigg,4,3,4,3,6,4,5,3,3,3,3,4,5,4,3,4,4,4,3,4,4,5,4,3,4,4,4,4,5,4,2,4,3,4,3,5,3,4,4,4,3,3,4,4,4,5,5,4,3,6,4,5,3,4,4,3,3,3,6,4,4,3,4,2,3,4,4,3,2,4,4,4
33,Chez Reavie,3,4,4,2,5,4,5,3,5,3,4,3,4,4,2,3,4,4,2,5,4,5,3,3,5,4,4,4,5,4,3,5,4,5,3,4,3,4,5,4,4,3,4,3,4,4,4,3,3,4,4,7,3,4,4,3,3,2,5,3,5,3,4,3,4,4,5,3,3,4,4,4
34,Hudson Swafford,4,4,3,3,4,3,4,3,5,3,4,5,5,4,2,4,4,4,4,4,5,4,3,3,4,4,3,5,4,4,2,6,4,4,3,4,3,3,4,4,5,3,5,3,5,3,4,4,2,5,4,5,2,4,4,5,3,3,3,3,5,3,3,3,4,4,4,3,3,5,5,5
