,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
36,Harold Varner III,4,3,4,4,4,5,2,4,4,4,2,4,5,4,3,3,4,4,4,3,5,5,3,5,4,3,3,4,2,5,4,4,5,3,3,5,4,3,4,3,3,5,3,4,4,4,3,4,4,4,4,3,3,4,4,3,5,4,4,5,4,4,4,4,3,3,4,4,3,3,4,4
37,Marc Leishman,4,3,5,4,4,4,2,3,4,4,5,3,5,4,4,3,4,5,5,2,4,4,4,4,2,4,5,4,3,3,4,6,4,3,4,4,4,2,4,4,4,5,2,4,4,4,3,4,5,4,6,3,4,4,2,2,4,4,4,4,2,4,4,3,2,4,4,4,4,4,4,5
38,Scottie Scheffler,3,2,5,4,4,4,3,4,4,4,3,3,5,4,4,2,4,4,3,3,6,3,4,4,3,6,6,5,4,3,4,5,3,2,3,4,4,3,4,4,4,6,3,4,5,3,3,4,4,5,4,3,4,4,3,3,4,3,4,5,3,3,4,4,3,4,4,4,4,3,3,4
39,Louis Oosthuizen,4,2,5,4,4,4,3,4,4,4,4,4,4,6,3,3,4,4,4,3,5,4,4,5,3,3,4,4,3,4,4,6,5,3,4,3,3,3,4,4,3,4,3,3,4,3,3,4,4,5,4,2,4,5,3,3,4,4,3,5,3,4,4,4,3,4,4,4,4,2,4,5
40,Matt Jones,4,4,4,4,4,5,2,4,3,4,4,3,5,5,4,3,4,4,4,2,5,4,4,5,3,4,4,4,3,3,4,5,4,4,3,4,4,2,4,4,4,4,2,4,4,4,2,4,4,5,5,2,4,4,4,3,5,4,4,3,3,4,3,5,4,4,4,3,4,3,3,5
41,Brooks Koepka,3,4,6,4,3,5,3,3,3,6,3,3,4,3,4,2,4,4,5,2,4,4,4,4,4,4,4,4,3,3,5,4,4,4,4,4,3,3,5,4,4,6,3,4,3,5,3,3,4,4,4,3,3,4,4,2,5,4,4,5,3,4,4,3,3,3,4,4,5,3,3,5
42,Tommy Fleetwood,4,2,6,4,3,5,2,4,5,3,3,4,4,5,4,3,3,4,3,3,5,5,4,5,3,3,5,4,3,4,4,4,4,3,4,6,4,2,4,4,4,4,3,3,4,3,3,3,4,4,4,3,4,4,4,3,5,3,4,5,3,4,4,4,3,4,4,4,4,3,4,4
43,Maverick McNealy,3,3,4,4,4,4,3,4,4,4,5,3,5,4,4,3,4,4,3,3,4,4,3,4,3,4,4,4,3,3,5,3,3,3,4,5,4,3,4,4,3,4,3,4,4,4,3,4,4,5,4,2,5,5,4,3,6,3,4,5,2,3,4,5,4,4,4,3,3,3,5,5
44,Tony Finau,4,3,5,4,4,5,3,4,4,3,3,4,4,4,4,2,4,4,4,3,5,3,5,3,2,4,5,5,4,3,4,5,4,3,4,5,3,3,4,4,4,5,3,3,5,4,3,6,4,4,4,3,4,4,3,3,5,3,4,4,3,3,3,4,3,4,4,4,4,3,4,4
45,Dustin Johnson,4,3,4,3,4,5,3,4,4,4,4,6,5,5,4,4,4,4,4,3,3,4,3,5,2,4,3,4,2,4,4,4,3,4,5,5,4,2,5,4,3,4,3,4,4,3,3,4,4,4,3,3,4,6,4,4,3,3,4,3,3,4,4,5,3,4,3,4,4,3,4,5
46,Lucas Glover,4,3,5,5,5,4,4,4,4,4,3,3,3,4,4,2,4,4,4,3,4,3,4,6,3,5,3,5,3,4,4,4,4,3,4,4,4,3,4,3,4,4,3,4,4,4,3,5,3,4,4,2,3,4,4,2,4,4,3,6,3,5,4,4,3,4,4,4,4,3,4,5
47,Joaquin Niemann,4,3,4,3,4,5,3,4,5,4,3,3,4,4,3,3,4,4,3,3,5,4,4,4,2,5,4,4,4,3,4,4,4,3,4,5,4,3,4,5,4,4,2,4,4,4,3,3,5,3,3,3,4,5,4,2,7,4,4,5,3,3,4,4,3,3,4,5,3,3,5,5
48,Joohyung Kim,3,3,5,3,5,5,3,5,4,4,2,3,4,4,3,3,4,5,4,3,4,5,5,5,4,4,4,4,4,3,4,5,3,4,4,4,4,3,6,3,3,5,3,3,4,4,3,4,4,4,3,3,4,5,4,2,4,4,4,6,3,4,4,3,3,3,4,4,4,3,3,4
49,Sebastián Muñoz,4,3,3,3,6,5,2,4,4,4,4,4,4,4,4,3,4,4,4,3,5,4,4,4,3,3,4,4,3,4,4,4,4,3,3,4,4,3,4,5,4,5,2,5,3,5,3,4,4,5,4,3,4,4,3,3,5,4,3,6,3,5,4,4,3,4,3,5,3,2,3,5
50,Kevin Streelman,5,4,5,4,4,5,3,5,4,4,3,5,4,5,4,3,4,4,4,3,4,5,4,4,3,4,5,4,3,3,4,4,4,3,5,4,4,3,5,4,4,4,2,3,4,3,2,3,4,4,5,2,3,4,4,3,5,4,3,5,3,4,4,4,3,3,4,4,3,3,3,5
51,Kevin Na,3,3,4,4,4,6,2,4,4,4,3,4,4,5,3,3,4,4,3,3,4,4,3,5,4,4,3,6,2,4,4,4,4,2,4,3,3,3,5,6,3,5,3,4,5,4,2,4,5,4,4,3,4,5,4,3,5,4,4,4,3,4,5,4,3,4,4,4,3,3,4,4
52,Stewart Cink,4,3,5,4,4,5,3,4,3,4,3,3,4,5,4,2,4,5,3,3,4,4,4,6,3,4,4,4,4,3,4,4,4,3,3,4,3,3,5,4,4,3,3,4,4,4,3,3,5,5,4,3,4,3,4,3,4,4,4,6,3,4,4,6,3,3,4,4,4,3,4,4
53,Shane Lowry,4,4,6,4,3,4,3,4,5,4,4,4,4,4,4,3,4,5,4,3,6,4,4,5,3,4,4,4,2,4,3,5,4,2,4,5,3,3,5,3,3,4,2,4,4,6,4,4,4,5,4,2,4,5,4,3,5,3,3,5,2,3,4,4,3,4,3,4,4,2,4,4
54,Jason Kokrak,4,3,4,6,4,5,3,5,4,4,4,7,4,4,4,3,5,4,4,3,5,3,4,4,3,4,4,4,2,5,4,5,4,2,3,3,4,3,4,3,4,4,3,3,5,3,3,3,4,4,4,3,3,5,4,3,5,4,3,5,3,4,4,4,3,4,4,4,4,2,4,4
55,Kevin Kisner,4,3,5,4,4,3,2,4,5,4,3,4,4,5,4,3,4,5,5,3,5,3,4,4,3,3,4,4,3,4,4,5,3,3,3,5,3,3,4,3,4,5,3,4,4,4,3,4,4,5,4,3,4,4,3,3,4,5,3,6,3,4,4,4,3,4,4,4,5,3,3,5
56,Justin Rose,4,7,6,4,3,5,3,5,4,4,3,5,4,4,4,3,3,4,4,4,4,4,4,5,3,3,3,4,3,2,3,4,4,2,4,5,4,3,5,4,3,5,3,4,3,4,3,4,3,5,4,2,5,5,4,3,5,4,3,4,3,5,5,4,3,4,3,4,4,3,3,4
57,Minkyu Kim,3,3,4,4,4,6,2,4,4,4,3,4,4,5,4,3,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,4,3,5,3,4,5,4,2,4,4,6,5,3,4,4,3,3,5,3,4,4,3,5,5,4,5,4,4,5,4,2,4,5
58,Hideki Matsuyama,4,3,5,4,3,4,3,4,4,4,3,3,4,4,4,2,4,4,5,3,5,4,3,5,3,5,4,4,3,4,5,4,3,3,3,4,4,3,4,4,4,5,3,4,4,4,3,5,5,6,4,3,4,5,3,3,4,4,3,5,3,4,4,4,4,4,3,4,4,3,4,5
59,Cameron Tringale,4,3,5,3,3,5,3,7,4,4,3,3,5,5,3,3,4,4,4,4,4,3,3,5,2,5,4,5,4,3,4,4,4,3,4,5,4,3,4,4,4,5,3,4,4,4,3,5,3,3,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,4,4,5,4,3,3,5
60,Alex Noren,3,3,5,4,5,5,3,4,4,4,4,4,4,4,3,3,4,6,4,3,6,3,4,5,3,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,4,3,3,4,5,2,4,3,5,4,3,4,4,4,2,4,4,4,5,3,4,4,5,3,4,4,5,4,3,4,4
61,Byeong Hun An,4,2,5,4,4,6,3,4,4,4,4,5,4,4,3,3,3,4,3,3,6,4,5,5,3,4,4,4,3,3,3,5,4,4,3,4,3,4,4,4,4,5,3,6,4,5,2,3,3,4,4,3,3,4,4,3,4,4,4,5,3,4,5,4,4,3,3,3,4,3,4,6
62,Rasmus Hojgaard,4,2,5,4,3,4,3,3,4,5,3,4,4,5,4,3,5,4,3,3,4,4,4,5,4,5,4,5,3,3,4,5,4,3,4,4,4,3,5,4,3,4,3,4,3,4,2,6,4,4,4,3,4,5,3,3,5,4,4,4,2,5,5,4,4,4,5,5,3,3,3,4
63,Jason Day,4,3,4,4,3,5,2,5,5,4,2,3,5,8,4,3,4,5,4,3,4,4,4,5,2,4,4,4,4,5,4,4,4,3,4,4,4,2,4,4,4,8,3,3,5,4,4,3,5,5,3,4,4,3,4,3,5,3,4,4,3,3,4,4,5,4,3,3,3,3,3,4
64,Cam Davis,4,4,5,3,4,4,3,4,5,4,3,3,5,4,3,3,3,4,5,3,5,4,4,5,3,4,3,4,2,6,4,3,4,2,4,4,5,3,4,4,3,7,2,5,5,4,3,4,6,5,3,3,3,5,3,3,4,4,3,5,2,3,4,5,3,3,4,7,4,3,5,4
65,Patton Kizzire,3,4,5,3,4,6,3,5,4,4,3,3,4,4,4,3,4,5,4,3,4,4,4,5,3,4,3,4,3,5,4,6,4,3,3,5,3,3,5,4,4,4,3,4,5,4,4,4,4,5,4,2,4,4,4,2,5,4,4,6,2,5,4,5,3,3,4,4,3,2,4,4
66,Sanghun Shin,3,4,4,3,4,7,2,4,4,4,3,4,5,5,4,3,4,4,5,3,4,4,3,5,4,4,4,5,3,3,4,4,4,4,3,4,4,3,5,3,3,6,3,5,4,4,3,4,4,5,4,2,3,4,3,3,5,3,3,5,2,4,4,4,3,7,4,5,4,3,4,4
67,Branden Grace,4,3,5,4,4,4,3,4,4,4,5,4,5,4,3,3,5,4,4,3,5,5,4,5,3,3,4,5,3,4,5,4,4,3,4,4,3,3,4,4,3,5,3,5,5,5,3,5,4,5,4,2,4,4,3,3,5,3,4,6,3,4,5,4,3,3,4,4,2,3,3,4
68,Patrick Reed,4,5,5,4,4,5,3,4,3,4,3,4,3,5,4,2,4,5,4,3,4,3,4,4,3,3,5,4,3,3,5,4,4,2,4,4,3,3,4,4,4,5,3,5,6,4,3,5,4,5,4,3,3,5,3,3,5,4,4,6,2,4,5,4,4,4,4,4,3,2,5,5
69,Jaekyeong Lee,5,2,4,4,4,6,3,4,4,4,4,4,3,5,3,3,3,4,4,3,4,3,4,4,3,4,4,4,4,4,4,5,4,5,4,4,3,3,4,3,3,5,3,4,5,4,6,4,4,5,5,2,3,5,4,3,6,3,4,6,3,4,3,3,4,4,3,5,5,3,3,4
70,Charley Hoffman,4,3,4,4,4,4,3,4,4,4,3,4,4,6,5,3,4,5,4,3,4,4,3,5,2,5,4,4,4,3,5,4,5,3,4,4,4,3,5,4,3,4,3,4,3,4,3,3,4,5,4,2,5,5,4,2,5,4,4,4,2,4,4,4,4,5,4,4,5,4,3,5
71,Yoseop Seo,4,5,4,5,3,5,2,4,4,5,4,5,4,5,3,3,4,5,3,3,6,4,4,4,3,4,5,5,4,4,4,4,4,3,3,3,4,4,4,4,4,5,3,4,5,4,2,4,4,5,4,3,3,4,4,3,5,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4
72,Brian Harman,3,3,4,4,4,5,3,4,3,3,3,3,4,5,4,3,4,5,4,4,5,5,3,5,2,4,3,4,3,4,4,4,4,3,4,4,4,3,5,5,4,5,4,4,4,4,3,3,5,4,5,3,4,4,4,3,5,4,4,5,3,4,4,4,3,4,6,5,5,2,4,4
73,Max Homa,4,2,5,4,4,4,3,4,4,3,3,4,4,5,3,3,3,5,3,3,5,5,4,4,3,6,4,5,2,4,4,4,3,3,3,5,5,3,4,4,3,6,2,4,3,4,3,4,4,5,4,4,4,4,4,3,4,4,4,5,3,5,5,4,4,5,4,5,3,4,4,5
74,Hanbyeol Kim,4,3,4,4,3,5,3,4,6,4,4,4,4,6,4,2,5,5,5,3,4,4,4,3,2,4,4,4,4,4,6,4,4,3,4,3,4,5,3,4,4,4,3,4,3,4,3,4,4,5,4,3,5,5,2,3,4,5,4,5,3,4,4,4,3,4,4,5,3,3,5,5
75,Si Woo Kim,5,3,4,3,4,5,2,4,5,4,4,4,4,5,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,5,5,3,2,4,4,6,3,5,4,4,4,2,4,4,5,3,4,4,4,4,2,4,5,5,3,5,6,4,4,3,5,4,4,5,4,5,5,4,4,3,4
76,Charl Schwartzel,4,4,5,4,4,5,2,4,5,5,4,3,4,4,4,3,4,4,3,3,6,5,4,6,3,4,4,4,3,3,5,4,4,4,3,4,4,3,6,4,4,4,3,4,5,5,3,5,5,4,4,4,5,4,3,4,5,4,5,4,4,4,6,5,4,4,4,4,4,3,4,4
77,Harris English,3,4,4,5,4,6,2,4,4,4,3,4,5,5,5,3,4,4,3,3,5,4,4,5,2,3,4,6,3,3,4,5,4,2,4,4,3,3,4,4,3,5,3,4,3,4,3,4,5,5,4,2,5,4,--,--,--,--,--,--,--,--,--,4,3,6,4,3,5,3,4,--
