,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
49,Brendon Todd,4,4,5,4,3,6,3,3,5,4,4,5,4,4,3,5,3,5,4,4,4,3,4,2,4,3,5,5,3,4,4,3,4,3,4,4,4,4,4,4,3,5,2,5,4,4,8,4,4,4,3,4,3,5,4,4,5,5,2,4,2,4,4,5,4,4,4,4,3,4,3,4
50,Martin Trainer,4,4,4,4,4,3,4,3,5,4,3,4,4,2,4,4,5,4,5,4,5,4,3,5,3,4,4,4,4,4,4,4,3,4,3,5,3,4,4,4,3,7,3,4,5,5,3,7,3,4,3,5,3,4,3,3,4,4,2,5,3,3,5,4,4,5,3,6,3,5,3,4
51,Rory Sabbatini,4,4,4,4,3,4,3,4,4,3,3,4,4,3,3,4,3,4,6,4,4,4,4,3,4,4,5,4,4,5,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,5,4,5,4,4,5,5,4,5,3,4,4,4,4,3,4,5,4,4,2,5
52,K.H. Lee,4,5,5,3,3,2,4,3,5,5,4,4,5,3,3,3,5,4,5,4,5,5,5,4,3,5,3,4,4,4,4,3,3,5,2,4,4,4,5,4,4,4,3,5,4,4,3,4,4,4,3,4,2,4,5,4,5,5,3,5,3,4,4,4,4,5,4,4,3,4,2,5
53,Mackenzie Hughes,3,3,4,4,4,4,4,3,6,4,4,4,4,4,3,4,4,4,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,5,4,3,5,4,3,6,4,4,4,4,4,3,4,3,3,4,3,5,4,4,6,4,3,4,3,4,4,4,4,5,4,4,3,5,5,4
54,Peter Uihlein,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,2,3,4,4,4,4,4,3,4,3,4,4,4,4,5,4,4,4,5,4,4,4,3,5,4,4,6,4,3,4,4,5,4,6,5,3,6,3,5,4,4,4,3,3,4,2,4,4,4,4,4,3,5,3,4,4,5
55,Brett Drewitt,5,4,3,4,4,2,5,3,5,5,5,5,5,3,5,3,4,4,4,4,5,3,3,5,3,4,4,4,4,4,3,4,3,4,3,4,4,4,5,3,4,6,3,3,4,5,6,4,4,3,3,4,2,8,4,4,4,4,2,5,3,4,5,4,4,4,4,4,3,4,2,4
56,Vaughn Taylor,5,4,4,5,5,2,4,3,4,4,5,4,5,3,5,3,4,4,5,4,4,3,2,3,3,4,5,4,4,4,4,4,3,4,3,5,4,4,6,4,2,5,3,4,4,4,3,4,4,4,5,5,5,5,4,3,4,3,3,4,3,4,4,5,3,4,4,6,4,4,3,4
57,Russell Knox,4,4,5,4,3,3,4,3,4,5,4,5,3,3,5,2,4,4,4,5,4,4,3,4,3,3,3,4,4,5,4,5,3,4,3,4,4,5,4,4,4,5,4,4,4,5,3,3,5,4,3,4,4,6,4,5,4,5,3,4,2,4,4,3,4,3,4,4,4,3,6,6
58,David Lipsky,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,5,5,4,3,4,2,4,4,5,4,5,4,4,3,4,3,5,5,4,5,4,3,4,3,4,4,4,5,4,4,4,5,4,3,5,3,4,4,5,3,5,3,5,4,4,6,4,4,5,3,3,3,4
59,Alex Smalley,4,6,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,6,4,3,5,3,3,4,3,4,4,3,4,3,3,3,7,4,4,5,5,3,3,3,4,4,4,5,4,4,3,5,4,3,5,4,4,5,3,3,4,4,4,4,4,5,3,4,4,4,5,3,5
60,Roger Sloan,4,4,3,4,3,4,5,3,5,4,4,5,3,3,4,3,5,3,3,4,4,4,3,4,3,5,4,4,3,4,3,4,3,5,4,4,4,4,5,4,4,5,3,5,3,4,4,5,3,5,3,5,3,6,4,4,5,4,3,4,3,4,4,5,4,4,3,4,5,4,4,5
61,Sam Stevens,3,4,5,4,4,3,5,3,4,4,4,4,3,3,5,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,3,3,4,3,3,4,3,4,4,4,5,3,4,4,3,4,5,5,5,4,5,3,4,4,4,4,4,3,5,4,4,4,4,4,5,4,4,3,4,5,5
62,Curtis Thompson,4,5,5,3,4,3,4,3,5,4,4,4,4,3,2,2,5,6,4,4,6,4,3,5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,3,5,3,4,3,3,4,4,5,4,3,4,2,5,4,4,4,5,3,4,3,4,4,4,4,4,4,6,5,4,5,4
63,Justin Lower,4,4,5,4,5,3,5,3,4,4,4,4,5,3,5,3,4,4,3,4,5,4,3,5,3,3,4,4,5,5,4,4,3,3,3,4,3,4,5,6,3,5,3,4,4,5,5,4,4,4,3,5,3,4,5,4,5,3,3,5,2,4,3,4,4,4,4,4,4,4,2,6
64,Patrick Rodgers,4,3,5,4,4,3,4,2,5,3,4,6,4,3,4,2,4,4,4,4,4,5,4,4,3,3,4,5,5,4,4,5,3,5,3,5,3,4,5,4,3,4,3,4,4,4,5,5,4,4,3,4,3,6,4,4,5,4,3,4,3,5,5,4,6,4,3,4,3,3,2,6
65,Bronson Burgoon,4,4,5,4,2,4,4,4,4,4,4,4,4,4,3,4,2,4,4,5,5,5,4,4,3,3,4,4,5,4,4,3,4,3,4,4,4,3,5,5,2,5,4,4,5,5,5,4,6,4,3,3,4,6,3,4,5,4,3,5,3,5,5,4,4,4,4,3,3,3,3,5
66,Garrick Higgo,4,3,4,5,4,3,4,2,4,4,4,4,3,4,4,4,4,4,5,7,5,3,3,4,2,4,4,3,4,4,4,5,3,4,3,5,3,4,4,5,5,4,3,4,5,4,4,4,4,4,5,6,3,4,4,4,4,4,3,5,3,3,4,4,4,5,4,6,4,4,3,4
67,William McGirt,4,3,5,4,3,4,3,4,4,5,4,4,4,3,3,3,3,5,4,4,4,4,4,4,4,3,4,3,4,5,6,3,4,3,3,4,4,4,5,4,3,5,3,4,4,4,4,6,5,4,3,5,3,5,4,4,5,3,3,5,3,4,5,5,4,4,4,5,4,4,4,4
68,Aaron Rai,5,4,3,4,3,3,4,3,5,4,4,5,4,3,4,3,3,3,3,4,5,4,3,4,3,4,4,5,4,4,5,4,4,4,3,5,4,5,7,3,3,5,3,4,4,4,4,4,4,4,6,3,2,4,4,4,5,4,3,6,2,4,4,4,4,6,4,5,3,4,4,5
69,Ryan Palmer,4,5,5,3,3,3,5,2,4,3,4,4,4,3,4,3,4,5,4,4,5,4,3,4,3,5,6,4,3,5,4,3,5,4,3,5,4,4,5,4,3,5,3,4,4,4,6,4,5,4,4,4,3,5,3,5,5,3,3,5,3,4,4,4,4,4,4,4,3,6,2,5
